% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.402094080e+00 +8.088209408e+01 +8.088209408e+01 +0.0000e+00 +0.0000e+00
2 0 +3.254931748e-01 +7.980549317e+01 +7.980549317e+01 -7.6546e-02 -6.9094e-01
9 0 +1.781338535e-01 +7.965813385e+01 +7.965813385e+01 +1.6832e-01 -7.4328e-01
14 0 +4.766845040e-02 +7.952766845e+01 +7.952766845e+01 +3.8993e-01 -1.3267e+00
28 0 +1.061356501e-02 +7.949061357e+01 +7.949061357e+01 +2.5643e-01 -1.2598e+00
36 0 +6.528323936e-03 +7.948652832e+01 +7.948652832e+01 +2.4290e-01 -1.2370e+00
41 0 +4.158547656e-03 +7.948415855e+01 +7.948415855e+01 +1.9420e-01 -1.1837e+00
50 0 +2.049780309e-03 +7.948204978e+01 +7.948204978e+01 +2.6349e-01 -1.2008e+00
74 0 +1.874256958e-03 +7.948187426e+01 +7.948187426e+01 +2.6824e-01 -1.1164e+00
80 0 +9.480526095e-04 +7.948094805e+01 +7.948094805e+01 +2.7639e-01 -1.1370e+00
85 0 +5.160841441e-04 +7.948051608e+01 +7.948051608e+01 +2.6559e-01 -1.1380e+00
88 0 +4.852431149e-04 +7.948048524e+01 +7.948048524e+01 +2.5357e-01 -1.1348e+00
94 0 +3.532303320e-04 +7.948035323e+01 +7.948035323e+01 +2.6473e-01 -1.1423e+00
97 0 +1.613878977e-04 +7.948016139e+01 +7.948016139e+01 +2.4018e-01 -1.1553e+00
98 0 +3.599536436e-05 +7.948003600e+01 +7.948003600e+01 +2.5297e-01 -1.1508e+00
120 0 +2.575210299e-05 +7.948002575e+01 +7.948002575e+01 +2.4806e-01 -1.1586e+00
129 0 +1.104061212e-05 +7.948001104e+01 +7.948001104e+01 +2.5124e-01 -1.1539e+00
137 0 +3.675359906e-06 +7.948000368e+01 +7.948000368e+01 +2.5345e-01 -1.1550e+00
139 0 +3.491348167e-06 +7.948000349e+01 +7.948000349e+01 +2.5465e-01 -1.1570e+00
152 0 +2.173606816e-06 +7.948000217e+01 +7.948000217e+01 +2.5157e-01 -1.1560e+00
153 0 +1.340690432e-06 +7.948000134e+01 +7.948000134e+01 +2.5233e-01 -1.1579e+00
161 0 +1.091191052e-06 +7.948000109e+01 +7.948000109e+01 +2.5317e-01 -1.1578e+00
165 0 +8.932827740e-07 +7.948000089e+01 +7.948000089e+01 +2.5196e-01 -1.1564e+00
169 0 +2.609801726e-07 +7.948000026e+01 +7.948000026e+01 +2.5241e-01 -1.1571e+00
191 0 +1.897845436e-07 +7.948000019e+01 +7.948000019e+01 +2.5307e-01 -1.1565e+00
199 0 +1.389217061e-07 +7.948000014e+01 +7.948000014e+01 +2.5312e-01 -1.1566e+00
201 0 +2.705746738e-08 +7.948000003e+01 +7.948000003e+01 +2.5291e-01 -1.1567e+00
211 0 +2.036662750e-08 +7.948000002e+01 +7.948000002e+01 +2.5293e-01 -1.1567e+00
219 0 +1.631374857e-08 +7.948000002e+01 +7.948000002e+01 +2.5278e-01 -1.1569e+00
223 0 +1.464634636e-08 +7.948000001e+01 +7.948000001e+01 +2.5273e-01 -1.1569e+00
227 0 +8.370790283e-09 +7.948000001e+01 +7.948000001e+01 +2.5276e-01 -1.1567e+00
406 0 +0.000000000e+00 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
