% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.402094080e+00 +8.088209408e+01 +8.088209408e+01 +0.0000e+00 +0.0000e+00
2 0 +7.175538388e-01 +8.019755384e+01 +8.019755384e+01 +1.0110e-01 -1.9902e+00
14 0 +3.193693206e-01 +7.979936932e+01 +7.979936932e+01 +3.1136e-01 -5.9471e-01
25 0 +2.123100185e-02 +7.950123100e+01 +7.950123100e+01 +1.1350e-01 -1.1140e+00
54 0 +2.077104991e-02 +7.950077105e+01 +7.950077105e+01 +3.8338e-01 -1.2178e+00
62 0 +1.464346041e-02 +7.949464346e+01 +7.949464346e+01 +3.1289e-01 -1.2618e+00
75 0 +2.348265011e-03 +7.948234827e+01 +7.948234827e+01 +2.2644e-01 -1.1975e+00
82 0 +1.225814950e-03 +7.948122581e+01 +7.948122581e+01 +2.4989e-01 -1.1917e+00
83 0 +5.233295610e-04 +7.948052333e+01 +7.948052333e+01 +2.7137e-01 -1.1434e+00
87 0 +2.377265819e-04 +7.948023773e+01 +7.948023773e+01 +2.6624e-01 -1.1643e+00
106 0 +1.373888561e-04 +7.948013739e+01 +7.948013739e+01 +2.6439e-01 -1.1585e+00
112 0 +3.508792196e-05 +7.948003509e+01 +7.948003509e+01 +2.5869e-01 -1.1562e+00
114 0 +7.294795424e-06 +7.948000729e+01 +7.948000729e+01 +2.5498e-01 -1.1552e+00
139 0 +5.525898430e-06 +7.948000553e+01 +7.948000553e+01 +2.5121e-01 -1.1551e+00
141 0 +3.439990479e-06 +7.948000344e+01 +7.948000344e+01 +2.5462e-01 -1.1564e+00
165 0 +1.741411452e-06 +7.948000174e+01 +7.948000174e+01 +2.5148e-01 -1.1567e+00
170 0 +2.511177399e-08 +7.948000003e+01 +7.948000003e+01 +2.5264e-01 -1.1568e+00
222 0 +1.576810860e-08 +7.948000002e+01 +7.948000002e+01 +2.5291e-01 -1.1569e+00
223 0 +1.294452545e-08 +7.948000001e+01 +7.948000001e+01 +2.5282e-01 -1.1567e+00
227 0 +5.234625178e-09 +7.948000001e+01 +7.948000001e+01 +2.5273e-01 -1.1568e+00
381 0 +0.000000000e+00 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
