% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=491292, Tue Oct  3 17:46:04 2023
1 6 -0.0409794128290952 -0.0409794128290952 -0.0409794128290952 -0.0409794128290952 0.9792959650539282 1.0202839863631572
2 12 -0.0409794128290952 -0.0409794128290952 -0.0409794128290952 -0.0409794128290952 0.9792959650539282 1.0202839863631572
3 18 0.22531752331236868 0.22531752331236868 0.22531752331236868 0.22531752331236868 0.8801604834844786 1.1069406141760127
4 24 0.22531752331236868 0.22531752331236868 0.22531752331236868 0.22531752331236868 0.8801604834844786 1.1069406141760127
5 30 0.19837154969524634 0.19837154969524634 0.19837154969524634 0.19837154969524634 0.8953370596064667 1.0947015802013105
6 36 0.19837154969524634 0.19837154969524634 0.19837154969524634 0.19837154969524634 0.8953370596064667 1.0947015802013105
7 42 0.4144778679453595 0.4144778679453595 0.4144778679453595 0.4144778679453595 0.7651941793130946 1.1893182366151456
8 48 0.4144778679453595 0.4144778679453595 0.4144778679453595 0.4144778679453595 0.7651941793130946 1.1893182366151456
9 54 0.13823837274902565 0.13823837274902565 0.13823837274902565 0.13823837274902565 0.9283111694097914 1.0668825487133182
10 60 0.13823837274902565 0.13823837274902565 0.13823837274902565 0.13823837274902565 0.9283111694097914 1.0668825487133182
11 66 0.13724512505393782 0.13724512505393782 0.13724512505393782 0.13724512505393782 0.9288459909727027 1.0664169564733756
12 72 0.13724512505393782 0.13724512505393782 0.13724512505393782 0.13724512505393782 0.9288459909727027 1.0664169564733756
13 78 -0.07764754984629536 -0.07764754984629536 -0.07764754984629536 -0.07764754984629536 0.9603918211613969 1.0380980444285093
14 84 -0.07764754984629536 -0.07764754984629536 -0.07764754984629536 -0.07764754984629536 0.9603918211613969 1.0380980444285093
15 90 -0.06635543547216617 -0.06635543547216617 -0.06635543547216617 -0.06635543547216617 0.9662528470994709 1.0326448738420029
16 96 -0.06635543547216617 -0.06635543547216617 -0.06635543547216617 -0.06635543547216617 0.9662528470994709 1.0326448738420029
17 102 0.09001147852541568 0.09001147852541568 0.09001147852541568 0.09001147852541568 0.9539331850159029 1.0440361480932618
18 108 0.09001147852541568 0.09001147852541568 0.09001147852541568 0.09001147852541568 0.9539331850159029 1.0440361480932618
19 114 0.1732520339054024 0.1732520339054024 0.1732520339054024 0.1732520339054024 0.9092568207578086 1.0831675927137971
20 120 0.1732520339054024 0.1732520339054024 0.1732520339054024 0.1732520339054024 0.9092568207578086 1.0831675927137971
21 126 -0.14917625819620028 -0.14917625819620028 -0.14917625819620028 -0.14917625819620028 0.9224010742642268 1.0719963890779671
22 132 -0.14917625819620028 -0.14917625819620028 -0.14917625819620028 -0.14917625819620028 0.9224010742642268 1.0719963890779671
23 138 0.060650209232862656 0.060650209232862656 0.060650209232862656 0.060650209232862656 0.9692005936683786 1.0298787352076277
24 144 0.060650209232862656 0.060650209232862656 0.060650209232862656 0.060650209232862656 0.9692005936683786 1.0298787352076277
25 150 -0.09825841006602558 -0.09825841006602558 -0.09825841006602558 -0.09825841006602558 0.9496007529135464 1.0479782488515805
26 156 -0.09825841006602558 -0.09825841006602558 -0.09825841006602558 -0.09825841006602558 0.9496007529135464 1.0479782488515805
27 162 -0.06446606978061256 -0.06446606978061256 -0.06446606978061256 -0.06446606978061256 0.967230029630691 1.031729649559715
28 168 -0.06446606978061256 -0.06446606978061256 -0.06446606978061256 -0.06446606978061256 0.967230029630691 1.031729649559715
29 174 0.0692276691821364 0.0692276691821364 0.0692276691821364 0.0692276691821364 0.9647654278724253 1.034034655696866
