% # columns="iteration, evaluation, void, void, void, xmean", seed=491292, Tue Oct  3 17:46:04 2023, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 -0.4186661409723102 -0.7351501500846137
2 12 0 0 0 0.1128765633815128 -1.7231162562577458
3 18 0 0 0 0.27536337736658884 -1.366348849243348
4 24 0 0 0 -0.0689225468861881 -1.3368958180549453
5 30 0 0 0 0.06261790499588052 -0.9851345738053575
6 36 0 0 0 0.2750551574421714 -1.074837241262338
7 42 0 0 0 0.28684574823412007 -1.2369491303645967
8 48 0 0 0 0.326803520952212 -1.0578618330609026
9 54 0 0 0 0.26986817884500286 -1.2346664629636845
10 60 0 0 0 0.21323307259290858 -1.137473356941919
11 66 0 0 0 0.20875023374100493 -1.1320141781072677
12 72 0 0 0 0.21710451514731588 -1.1578097568019834
13 78 0 0 0 0.27097309337403236 -1.1472803920509045
14 84 0 0 0 0.24430178659821383 -1.1604603702248109
15 90 0 0 0 0.2565606527187846 -1.168440597858234
16 96 0 0 0 0.24984519146593184 -1.1627964554351187
17 102 0 0 0 0.24619705311391515 -1.1645283135097546
18 108 0 0 0 0.25404948683219103 -1.1545503973369906
19 114 0 0 0 0.2516568370116289 -1.1542591482549651
20 120 0 0 0 0.25183899142388666 -1.1571128643946162
21 126 0 0 0 0.2501794460319738 -1.1590650926626367
22 132 0 0 0 0.24902051694551786 -1.155502065583843
23 138 0 0 0 0.2522409038556432 -1.1566555357382808
24 144 0 0 0 0.2530505070508246 -1.1567579036825693
25 150 0 0 0 0.2520571021907107 -1.156387349734692
26 156 0 0 0 0.2519722791818204 -1.1566945465253453
27 162 0 0 0 0.25284134624600374 -1.1565202879340586
28 168 0 0 0 0.25238135304661163 -1.156780591583962
29 174 0 0 0 0.25284448012165034 -1.1570253796791405
30 180 0 0 0 0.2530914924438452 -1.1566794528415791
31 186 0 0 0 0.25302176868259674 -1.1564736752584155
32 192 0 0 0 0.25285965255152126 -1.156930200344855
33 198 0 0 0 0.25278667293286194 -1.15691510127557
34 204 0 0 0 0.25270385810818197 -1.1568224246015668
35 210 0 0 0 0.2528096108957164 -1.1568267465116517
36 216 0 0 0 0.2526666504595318 -1.156831966496701
37 222 0 0 0 0.252790650711568 -1.1568169270946929
38 228 0 0 0 0.25277922330140373 -1.1568692131065392
39 234 0 0 0 0.25283131540528014 -1.1567840100218052
40 240 0 0 0 0.2528304796543519 -1.1567754762451699
41 246 0 0 0 0.25280883218970257 -1.1567990321940975
42 252 0 0 0 0.25279965046960845 -1.1568106974974417
43 258 0 0 0 0.25278392111215797 -1.1568093504000734
44 264 0 0 0 0.2528087838787051 -1.1568133629504076
45 270 0 0 0 0.252794806253909 -1.156812672881659
46 276 0 0 0 0.25279625916217036 -1.1568026081982747
47 282 0 0 0 0.2527962122391638 -1.15679677219191
48 288 0 0 0 0.2527955793961114 -1.1567967992760986
49 294 0 0 0 0.25279972147917573 -1.1567953623604195
50 300 0 0 0 0.25280060367626545 -1.1568019723744556
51 306 0 0 0 0.2527980217486483 -1.156798867141086
52 312 0 0 0 0.2527971112895248 -1.1567993877998464
53 318 0 0 0 0.2527972429692419 -1.1568002180906967
54 324 0 0 0 0.2527992869501038 -1.1568003838956185
55 330 0 0 0 0.25280054436095967 -1.1568000224961157
56 336 0 0 0 0.252800345980934 -1.1567988559310611
57 342 0 0 0 0.25280066249200983 -1.156800172367097
58 348 0 0 0 0.25279952313052584 -1.1568002717079797
59 354 0 0 0 0.25279944873888877 -1.1568005348039763
60 360 0 0 0 0.25280037404425004 -1.1568004682771087
61 366 0 0 0 0.25280013201629126 -1.1568001165677093
62 372 0 0 0 0.2528001213675768 -1.1567999365998867
63 378 0 0 0 0.2528001759610633 -1.1568002578203376
64 384 0 0 0 0.25280010454741725 -1.156800062726073
65 390 0 0 0 0.25279990517778 -1.1568002104609145
66 396 0 0 0 0.25280007231261375 -1.1567999228497892
67 402 0 0 0 0.2527999671511568 -1.1568001040059224
68 408 0 0 0 0.25279997512650554 -1.1568000181789877
69 414 0 0 0 0.25279993314906124 -1.1567999592035543
70 420 0 0 0 0.2527998885568444 -1.1567999855758453
71 426 0 0 0 0.2527999812863461 -1.1567999615677853
72 432 0 0 0 0.25279996879343436 -1.1568000063177744
