% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=491292, Tue Oct  3 17:46:04 2023, <python>{}</python>
1 6 0.953540957147175 0 0 0.8360383619386079 0.978247445516078
2 12 1.1271984909379233 0 0 0.9456247018900766 1.2785225561451583
3 18 0.9469962950431525 0 0 0.737934772909081 0.8852066455948607
4 24 0.7391682765195184 0 0 0.47921168698476424 0.6351970371794097
5 30 0.6278194717750066 0 0 0.37299663543526207 0.4922001144721238
6 36 0.5535782997377332 0 0 0.3323026605402973 0.3589476813172997
7 42 0.46220696481504586 0 0 0.25310166081159446 0.2799445801201751
8 48 0.4163224318946018 0 0 0.1831175523142792 0.24333934896198794
9 54 0.35867565517794464 0 0 0.15114956784531006 0.191824823955982
10 60 0.3006882796365446 0 0 0.12466399220151218 0.13395777811267517
11 66 0.23028956628669048 0 0 0.08189527204373657 0.09280139709269172
12 72 0.17308025668195087 0 0 0.05064437306099751 0.06463069191694773
13 78 0.1801774462430372 0 0 0.05702267354033023 0.059121124547739885
14 84 0.13257086491257764 0 0 0.03695511467574959 0.039114921407326315
15 90 0.11122662887506067 0 0 0.025501256705310695 0.02990211821807426
16 96 0.08087172560275668 0 0 0.017522866791881687 0.017624786924112762
17 102 0.06201447181850411 0 0 0.010936053881717691 0.013412871539922547
18 108 0.062349812530644796 0 0 0.010795682492161373 0.013049374750830291
19 114 0.049382501266519864 0 0 0.007746798089621518 0.009072308857999522
20 120 0.036547366223138165 0 0 0.005023795764657658 0.005929987379956814
21 126 0.031139422502159717 0 0 0.0036469722102495826 0.004670979297817641
22 132 0.02929910817667803 0 0 0.003256216705740389 0.0040664293102890565
23 138 0.027132215154854027 0 0 0.0028772377558620326 0.0035457823375724873
24 144 0.023677571902827235 0 0 0.002352657234955342 0.002703666689163627
25 150 0.017686719328518757 0 0 0.0015342811577186484 0.0017925038024557802
26 156 0.013080521256806532 0 0 0.0009363246071860161 0.0012184554393552076
27 162 0.012684516941428654 0 0 0.000932071419389261 0.0010430971989146306
28 168 0.009556721635367575 0 0 0.0006858513326247536 0.0006256780052605517
29 174 0.00910588636292888 0 0 0.0006638717279148785 0.0005212623254794751
30 180 0.008579958673339346 0 0 0.0006096357654164386 0.00043628243705541055
31 186 0.00771376813978603 0 0 0.00042667604151537655 0.0004119778884902054
32 192 0.0074543391606254235 0 0 0.00040040957859950073 0.00038570585550381966
33 198 0.006107880309836172 0 0 0.00029837989816277076 0.00027599080822392647
34 204 0.005057916598548479 0 0 0.00024253745474456665 0.00018275945485953838
35 210 0.0038774860706901355 0 0 0.00016302588776489837 0.0001244510814452816
36 216 0.003590321237261744 0 0 0.00014289217978175314 0.00010593087927245917
37 222 0.003067410232817172 0 0 0.0001294986350808187 6.89583213896831e-05
38 228 0.0027912950001700264 0 0 0.00010100323516968162 6.288809230120163e-05
39 234 0.0029945793664994218 0 0 0.00010789417737247354 7.335877797175371e-05
40 240 0.0026047944164082114 0 0 7.822423247539419e-05 6.069395839551228e-05
41 246 0.0019283426348034904 0 0 5.2550855283251465e-05 3.9512891446280045e-05
42 252 0.0015354667994384682 0 0 3.3399614021263904e-05 2.965133126210477e-05
43 258 0.0013295528033456204 0 0 2.809829609906294e-05 2.150814863341049e-05
44 264 0.0012552755127294996 0 0 2.6745900270797562e-05 1.6432978677998212e-05
45 270 0.000952200055773508 0 0 1.895029986937626e-05 1.0799302899434368e-05
46 276 0.0009300918600770177 0 0 1.5539454362618545e-05 1.1496178285577256e-05
47 282 0.0009070632965042972 0 0 1.308973837253791e-05 1.0952855601373065e-05
48 288 0.0007297288903326572 0 0 8.914653417190562e-06 8.265785526364134e-06
49 294 0.0006222460926449333 0 0 6.742372090538048e-06 6.456992818921733e-06
50 300 0.0006183390467919032 0 0 6.19391360266232e-06 6.534120206964622e-06
51 306 0.0004735965399407838 0 0 4.458540444991298e-06 4.2205968969465894e-06
52 312 0.00037203776221905326 0 0 2.983150122973347e-06 3.0523953490846636e-06
53 318 0.00029203749933259397 0 0 1.9959598770113948e-06 2.1889172730285338e-06
54 324 0.0002984315993322342 0 0 2.1333158981518512e-06 2.0661247114485314e-06
55 330 0.00030207940868371845 0 0 2.3260001636618183e-06 1.6726927165655287e-06
56 336 0.00028056995044298185 0 0 1.7258512467099125e-06 1.591480542866546e-06
57 342 0.0002457460150558465 0 0 1.2874043438317784e-06 1.4167503007206023e-06
58 348 0.00023072226237203343 0 0 1.2385770570335677e-06 1.1293928267405615e-06
59 354 0.00019428769267521674 0 0 9.342240822015823e-07 8.683782330612816e-07
60 360 0.00018854235855977073 0 0 9.173765014670398e-07 7.856220380884951e-07
61 366 0.00015303554283888784 0 0 7.046130794101168e-07 5.475182141355482e-07
62 372 0.00012978514105610415 0 0 5.711238945446643e-07 3.7810453395161056e-07
63 378 0.00011701906786349313 0 0 4.282415625683579e-07 3.313836602457153e-07
64 384 9.204901343265653e-05 0 0 3.295234412868252e-07 2.139372015650707e-07
65 390 8.709071712503747e-05 0 0 3.15018706877459e-07 1.7775153668254508e-07
66 396 0.0001006689209301988 0 0 3.361951314502217e-07 2.514276680994365e-07
67 402 7.530473553283936e-05 0 0 2.222607160256205e-07 1.6118909725422017e-07
68 408 6.28000107562383e-05 0 0 1.538839006796038e-07 1.2921732543280477e-07
69 414 5.79280267209147e-05 0 0 1.3868322069051428e-07 9.987182899283996e-08
70 420 4.790571832608362e-05 0 0 1.0312243084940047e-07 7.530405268640527e-08
71 426 4.5272372481752314e-05 0 0 9.585189159479088e-08 6.655217671095856e-08
72 432 3.85515176813706e-05 0 0 7.150744103299555e-08 5.465432816679525e-08
