% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=491292, Tue Oct  3 17:46:04 2023
1 6 0.953540957147175 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 1.1271984909379233 1.0282032100143916 0.8740822567020579 0.8740822567020579 1.0282032100143916
3 18 0.9469962950431525 1.1887791543661965 0.7596725128745655 0.7596725128745655 1.1887791543661965
4 24 0.7391682765195184 0.9756557089139877 0.7273704939598946 0.7273704939598946 0.9756557089139877
5 30 0.6278194717750066 0.861484040741765 0.6454605872146506 0.6454605872146506 0.861484040741765
6 36 0.5535782997377332 0.8024760748349339 0.5688886580077487 0.5688886580077487 0.8024760748349339
7 42 0.46220696481504586 0.6923443230803396 0.5490328276660429 0.5490328276660429 0.6923443230803396
8 48 0.4163224318946018 0.6890815897067655 0.43801922953322486 0.43801922953322486 0.6890815897067655
9 54 0.35867565517794464 0.5980422879856707 0.4212441341528267 0.4212441341528267 0.5980422879856707
10 60 0.3006882796365446 0.5425311656741619 0.41142759164191856 0.41142759164191856 0.5425311656741619
11 66 0.23028956628669048 0.4846767920381109 0.36803729379413314 0.36803729379413314 0.4846767920381109
12 72 0.17308025668195087 0.4135988075647581 0.3432071252067667 0.3432071252067667 0.4135988075647581
13 78 0.1801774462430372 0.3763578129299835 0.288810825465555 0.288810825465555 0.3763578129299835
14 84 0.13257086491257764 0.33586908017282274 0.3082522167684368 0.3082522167684368 0.33586908017282274
15 90 0.11122662887506067 0.3296652820087076 0.23681324679200785 0.23681324679200785 0.3296652820087076
16 96 0.08087172560275668 0.27035119800936513 0.2274885118722723 0.2274885118722723 0.27035119800936513
17 102 0.06201447181850411 0.21916723577489064 0.2154284234070237 0.2154284234070237 0.21916723577489064
18 108 0.062349812530644796 0.21794124549502464 0.174297184799348 0.174297184799348 0.21794124549502464
19 114 0.049382501266519864 0.210118405586741 0.17214431646324638 0.17214431646324638 0.210118405586741
20 120 0.036547366223138165 0.18960396813098815 0.14970237826030938 0.14970237826030938 0.18960396813098815
21 126 0.031139422502159717 0.16489608470285053 0.13428004213087893 0.13428004213087893 0.16489608470285053
22 132 0.02929910817667803 0.15239125616442054 0.11399147202123937 0.11399147202123937 0.15239125616442054
23 138 0.027132215154854027 0.13892226339124758 0.11097194382935731 0.11097194382935731 0.13892226339124758
24 144 0.023677571902827235 0.1311386827819371 0.10548392073218567 0.10548392073218567 0.1311386827819371
25 150 0.017686719328518757 0.11467323359743908 0.09880050628056357 0.09880050628056357 0.11467323359743908
26 156 0.013080521256806532 0.10256921241464037 0.08529955538294079 0.08529955538294079 0.10256921241464037
27 162 0.012684516941428654 0.09330198483961734 0.07138386922037881 0.07138386922037881 0.09330198483961734
28 168 0.009556721635367575 0.0828606799384265 0.07277350542272949 0.07277350542272949 0.0828606799384265
29 174 0.00910588636292888 0.07424074398396532 0.062650129277856 0.062650129277856 0.07424074398396532
30 180 0.008579958673339346 0.07318069164622093 0.05689267780710612 0.05689267780710612 0.07318069164622093
31 186 0.00771376813978603 0.07108083428611552 0.05081074324578154 0.05081074324578154 0.07108083428611552
32 192 0.0074543391606254235 0.05533538667959749 0.053385518464989914 0.053385518464989914 0.05533538667959749
33 198 0.006107880309836172 0.05473590157999798 0.05066123774329169 0.05066123774329169 0.05473590157999798
34 204 0.005057916598548479 0.049054610174800756 0.04496557904822295 0.04496557904822295 0.049054610174800756
35 210 0.0038774860706901355 0.04806291638858983 0.03598574218651145 0.03598574218651145 0.04806291638858983
36 216 0.003590321237261744 0.04205083367151608 0.03208715451857339 0.03208715451857339 0.04205083367151608
37 222 0.003067410232817172 0.039808341081835445 0.029492334337649726 0.029492334337649726 0.039808341081835445
38 228 0.0027912950001700264 0.042227094194199115 0.022463081065825324 0.022463081065825324 0.042227094194199115
