% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.402094080e+00 +8.088209408e+01 +8.088209408e+01 +0.0000e+00 +0.0000e+00
2 0 +1.368525839e+00 +8.084852584e+01 +8.084852584e+01 +1.3681e+00 -8.0366e-01
3 0 +1.173894758e+00 +8.065389476e+01 +8.065389476e+01 -5.0191e-01 -3.7942e-01
5 0 +2.316342929e-01 +7.971163429e+01 +7.971163429e+01 +7.3100e-01 -1.1024e+00
10 0 +1.187230619e-01 +7.959872306e+01 +7.959872306e+01 +2.4856e-01 -8.1226e-01
20 0 +4.555224404e-02 +7.952555224e+01 +7.952555224e+01 +4.5924e-01 -1.2110e+00
28 0 +2.828003583e-02 +7.950828004e+01 +7.950828004e+01 +2.4353e-01 -1.3247e+00
30 0 +2.455416033e-02 +7.950455416e+01 +7.950455416e+01 +2.6709e-01 -1.0008e+00
40 0 +2.246887119e-03 +7.948224689e+01 +7.948224689e+01 +2.0911e-01 -1.1384e+00
69 0 +1.010121925e-03 +7.948101012e+01 +7.948101012e+01 +2.7787e-01 -1.1373e+00
78 0 +2.928905382e-04 +7.948029289e+01 +7.948029289e+01 +2.3571e-01 -1.1558e+00
83 0 +2.913003995e-05 +7.948002913e+01 +7.948002913e+01 +2.5600e-01 -1.1611e+00
101 0 +2.719123017e-05 +7.948002719e+01 +7.948002719e+01 +2.5135e-01 -1.1518e+00
115 0 +1.481717790e-05 +7.948001482e+01 +7.948001482e+01 +2.5296e-01 -1.1530e+00
126 0 +2.354644010e-06 +7.948000235e+01 +7.948000235e+01 +2.5214e-01 -1.1554e+00
159 0 +4.387217700e-07 +7.948000044e+01 +7.948000044e+01 +2.5327e-01 -1.1563e+00
174 0 +3.212839204e-07 +7.948000032e+01 +7.948000032e+01 +2.5333e-01 -1.1570e+00
175 0 +1.866091708e-07 +7.948000019e+01 +7.948000019e+01 +2.5256e-01 -1.1572e+00
178 0 +1.050857179e-07 +7.948000011e+01 +7.948000011e+01 +2.5248e-01 -1.1567e+00
185 0 +1.348131207e-08 +7.948000001e+01 +7.948000001e+01 +2.5286e-01 -1.1569e+00
188 0 +1.017754414e-08 +7.948000001e+01 +7.948000001e+01 +2.5274e-01 -1.1567e+00
192 0 +9.748646335e-10 +7.948000000e+01 +7.948000000e+01 +2.5278e-01 -1.1568e+00
318 0 +0.000000000e+00 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00
